,Title,Artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster
7376,Run (I'm a Natural Disaster),Gnarls Barkley,0.489,0.915,-3.6639999999999997,0.149,0.00619,0.0,0.667,0.581,150.02,164480,3
7377,Walk On - Remastered,Neil Young,0.42200000000000004,0.517,-7.485,0.0351,0.648,0.0,0.124,0.611,171.213,161307,2
7378,Les Fleurs,Minnie Riperton,0.449,0.56,-7.466,0.0464,0.797,2.3899999999999998e-05,0.24100000000000002,0.532,151.83700000000002,199707,2
7379,Me No Pop I,Coati Mundi,0.7609999999999999,0.708,-12.423,0.0994,0.141,1.08e-06,0.0487,0.823,110.288,261933,0
7380,Un jour tu verras,Mouloudji,0.271,0.175,-14.099,0.033,0.9309999999999999,3.32e-06,0.15,0.26899999999999996,95.947,208360,1
7381,Love Will Never Do (Without You),Janet Jackson,0.746,0.9470000000000001,-9.624,0.0602,0.159,0.004220000000000001,0.43,0.462,103.17,349693,3
7382,Candy Man Blues,Mississippi John Hurt,0.6509999999999999,0.20800000000000002,-17.038,0.0513,0.995,0.679,0.14400000000000002,0.7509999999999999,105.51700000000001,164362,1
7383,Peace Sells - Remastered,Megadeth,0.322,0.932,-4.252,0.163,8.57e-05,0.8170000000000001,0.0969,0.376,138.042,244160,5
7384,Cryin',Aerosmith,0.445,0.856,-3.674,0.0327,0.000202,0.0101,0.36700000000000005,0.486,105.87200000000001,308333,2
7385,Beep Me 911 (feat. 702 & Magoo),Missy Elliott,0.856,0.7070000000000001,-8.222999999999999,0.0989,0.11699999999999999,0.00185,0.113,0.7879999999999999,123.021,297600,0
7386,Short Fat Fannie,Larry Williams,0.688,0.636,-11.315,0.114,0.836,0.0,0.127,0.966,145.29,144065,0
7387,Spirits In The Material World - Remastered 2003,The Police,0.833,0.6629999999999999,-7.859,0.057999999999999996,0.273,0.016,0.0327,0.8590000000000001,141.55100000000002,179067,0
7388,Tossin' And Turnin',Bobby Lewis,0.534,0.7959999999999999,-6.49,0.0446,0.19699999999999998,0.0,0.0845,0.9620000000000001,142.789,153760,0
7389,Deathless,Ibeyi,0.7709999999999999,0.628,-7.155,0.157,0.0397,0.125,0.0686,0.28800000000000003,148.032,191427,2
7390,Concubine,Converge,0.20600000000000002,0.968,-3.648,0.201,0.000309,0.009590000000000001,0.253,0.187,168.11599999999999,79333,2
7391,You Talk Too Much,Joe Jones,0.524,0.7609999999999999,-5.716,0.0342,0.71,1.56e-06,0.163,0.7390000000000001,128.438,149240,0
7392,Hawaii Five-O,The Ventures,0.518,0.782,-9.753,0.0631,0.265,0.654,0.0769,0.861,163.64700000000002,113893,5
7393,Hair of the Dog,Nazareth,0.633,0.807,-5.535,0.0493,0.0073,0.345,0.0802,0.562,127.979,251133,2
7394,Clearest Blue,CHVRCHES,0.6409999999999999,0.8320000000000001,-5.872999999999999,0.0333,0.017,0.00186,0.0648,0.16699999999999998,123.03,233769,2
7395,Ballade irlandaise (un oranger),Andre Bourvil,0.349,0.105,-18.971,0.0357,0.934,0.0,0.11599999999999999,0.34,102.04700000000001,178133,1
7396,Christiansands,Tricky,0.6609999999999999,0.784,-10.184,0.136,0.0132,0.00787,0.16899999999999998,0.54,89.999,232200,0
7397,Bony Moronie,Larry Williams,0.46799999999999997,0.629,-11.322000000000001,0.0793,0.121,0.0,0.292,0.9640000000000001,156.953,189920,0
7398,J't'emmène au vent,Louise Attaque,0.5670000000000001,0.7709999999999999,-5.577000000000001,0.0365,0.252,0.0,0.10099999999999999,0.596,137.014,184134,2
7399,The Boston Rag,Steely Dan,0.551,0.542,-10.720999999999998,0.0296,0.0291,3.9500000000000005e-05,0.0417,0.608,76.343,340027,0
7400,Crazy,Aerosmith,0.354,0.8640000000000001,-3.878,0.0386,0.094,0.0,0.135,0.436,162.252,316693,2
7401,Journey In Satchidananda,Alice Coltrane,0.193,0.5429999999999999,-13.583,0.0389,0.0161,0.0,0.105,0.212,97.721,396067,2
7402,Silver Trembling Hands,The Flaming Lips,0.39399999999999996,0.77,-6.081,0.0431,0.129,0.00463,0.23,0.268,159.886,238973,2
7403,Great Speckled Bird,Roy Acuff & His Crazy Tennesseans,0.6890000000000001,0.146,-13.347999999999999,0.0401,0.993,3.5799999999999996e-05,0.11800000000000001,0.677,125.49700000000001,176936,1
7404,What Kind Of Man,Florence + The Machine,0.313,0.635,-4.676,0.0431,0.0229,0.0,0.129,0.22399999999999998,114.77600000000001,216176,2
7405,How Can You Really,Foxygen,0.41100000000000003,0.665,-6.426,0.0325,0.00801,0.000167,0.579,0.752,119.949,213667,3
7406,Me and My Chaffeur Blues,Memphis Minnie,0.648,0.17300000000000001,-13.333,0.0426,0.943,4.78e-06,0.0889,0.679,76.991,166613,1
7407,Home Again,Shihad,0.528,0.955,-5.162000000000001,0.0868,0.000741,0.7609999999999999,0.226,0.396,120.12200000000001,214653,5
7408,Dark Necessities,Red Hot Chili Peppers,0.7,0.742,-6.777,0.0716,0.0722,0.0199,0.11,0.19699999999999998,91.959,302000,2
7409,I Only Know (What I Know Now),James Blake,0.508,0.28800000000000003,-17.021,0.0824,0.35700000000000004,0.893,0.0744,0.159,134.675,314534,5
7410,Mr. Brownstone,Guns N' Roses,0.496,0.94,-9.283999999999999,0.038,0.0255,1.76e-06,0.305,0.575,106.102,225707,2
7411,Reckless (Don't Be So...) - Remastered,Australian Crawl,0.6990000000000001,0.37,-9.182,0.0369,0.195,3.27e-05,0.0591,0.222,60.196999999999996,321338,1
7412,Run For Your Life - Remastered,The Beatles,0.563,0.705,-9.232000000000001,0.10300000000000001,0.0103,0.0,0.0552,0.8220000000000001,176.732,141093,2
7413,Stop Your Crying,Spiritualized,0.337,0.48,-7.189,0.0292,0.447,0.0029,0.0804,0.252,145.91,314227,2
7414,Black Metallic,Catherine Wheel,0.245,0.413,-11.762,0.0348,0.102,0.027000000000000003,0.242,0.0872,149.765,438907,2
7415,Fat Lip,Sum 41,0.405,0.91,-5.234,0.128,0.000499,0.0,0.0739,0.6409999999999999,196.44400000000002,178267,2
7416,Crystalline,Björk,0.616,0.64,-9.587,0.0425,0.0144,3.02e-05,0.0749,0.39,179.97799999999998,308053,2
7417,Trainwreck 1979,Death From Above 1979,0.522,0.934,-5.03,0.0617,2.1e-05,0.00394,0.253,0.304,135.05200000000002,226693,2
7418,The Zephyr Song,Red Hot Chili Peppers,0.7170000000000001,0.782,-4.086,0.0338,0.0108,2.3899999999999998e-05,0.0904,0.4,117.38,231933,0
7419,E Talking,Soulwax,0.49700000000000005,0.972,-5.579,0.0635,1.7800000000000002e-05,0.445,0.0949,0.248,128.691,276947,2
7420,Eruption - 2015 Remaster,Van Halen,0.225,0.6890000000000001,-9.12,0.0555,0.469,0.813,0.337,0.5,93.79799999999999,102080,5
7421,Rabbit Heart (Raise It Up),Florence + The Machine,0.607,0.853,-3.5239999999999996,0.0443,0.0553,2.9999999999999997e-05,0.301,0.389,116.977,232147,2
7422,Hot Nigga - Remix,Bobby Shmurda,0.752,0.68,-6.084,0.361,0.145,0.0,0.0605,0.299,83.96700000000001,344398,4
7423,She's so High,Tal Bachman,0.537,0.84,-4.626,0.0363,0.2,2.15e-06,0.0998,0.21100000000000002,124.26899999999999,224693,2
7424,Sugar Magnolia - 2013 Remaster,Grateful Dead,0.598,0.516,-12.487,0.0413,0.174,1.32e-06,0.0816,0.6709999999999999,154.446,199399,0
7425,Love and Marriage,Frank Sinatra,0.655,0.316,-7.797999999999999,0.0346,0.787,0.0,0.157,0.57,109.473,158600,1
7426,Celluloid Heroes,The Kinks,0.489,0.345,-16.27,0.0469,0.779,0.01,0.0746,0.39299999999999996,123.77799999999999,381000,1
7427,Carolyn's Fingers,Cocteau Twins,0.389,0.83,-4.314,0.0345,0.022000000000000002,0.0156,0.16699999999999998,0.634,92.471,187347,2
7428,Darling,Real Estate,0.596,0.894,-5.407,0.0265,0.00878,0.00659,0.10400000000000001,0.5720000000000001,132.994,260387,2
7429,Can I Play with Madness - 1998 Remaster,Iron Maiden,0.312,0.9620000000000001,-6.586,0.0854,0.0678,0.0,0.272,0.5720000000000001,141.892,211027,2
7430,Ladies Night,Kool & The Gang,0.657,0.447,-15.75,0.14300000000000002,0.151,2.15e-05,0.0432,0.917,111.815,385507,0
7431,The Butterfly Collector,The Jam,0.426,0.46399999999999997,-10.823,0.0448,0.737,1.63e-05,0.111,0.39899999999999997,121.825,189467,1
7432,Shining Light,Ash,0.48200000000000004,0.934,-3.486,0.0452,1.55e-05,0.0020399999999999997,0.10800000000000001,0.526,106.616,309013,2
7433,Giving You the Best That I Got,Anita Baker,0.644,0.447,-11.071,0.0367,0.8190000000000001,6.840000000000001e-05,0.184,0.35600000000000004,105.699,260507,1
7434,Night,Zola Jesus,0.446,0.599,-7.265,0.0294,0.192,0.00604,0.0905,0.0943,99.99700000000001,220133,2
7435,Every Rose Has Its Thorn - Remastered 2003,Poison,0.5329999999999999,0.637,-5.571000000000001,0.0323,0.16,1.12e-05,0.369,0.292,140.167,260173,2
7436,Mensch,Herbert Grönemeyer,0.682,0.7809999999999999,-5.566,0.0797,0.0272,0.00149,0.0768,0.865,174.025,270320,0
7437,Every Time the Sun Comes Up,Sharon Van Etten,0.6629999999999999,0.522,-8.741,0.0374,0.392,5.41e-06,0.19699999999999998,0.301,99.765,262520,1
7438,All I Want Is You,Roxy Music,0.48100000000000004,0.903,-6.03,0.0552,0.0391,0.000269,0.0917,0.684,126.51,173719,2
7439,We Are All Made of Stars,Moby,0.623,0.563,-8.4,0.0271,0.0479,0.759,0.192,0.37799999999999995,112.024,273213,5
7440,Sixteen Candles,The Crests,0.6,0.301,-10.141,0.0277,0.7659999999999999,0.0,0.122,0.574,113.619,174800,1
7441,Xtal,Aphex Twin,0.517,0.44,-16.424,0.0344,0.376,0.909,0.114,0.253,114.524,294053,5
7442,Overcome,Tricky,0.8170000000000001,0.607,-13.005,0.215,0.43,0.772,0.0914,0.779,82.271,270093,5
7443,My Death,Scott Walker,0.292,0.373,-16.408,0.0438,0.344,0.0,0.244,0.392,83.694,297480,1
7444,Allentown,Billy Joel,0.69,0.8370000000000001,-8.312000000000001,0.0289,0.127,7.2000000000000005e-06,0.102,0.9670000000000001,113.81700000000001,230160,0
7445,Hewlett's Daughter,Grandaddy,0.616,0.649,-8.867,0.0263,0.0938,1.53e-05,0.239,0.626,105.03,186840,0
7446,Fancy,Bobbie Gentry,0.618,0.243,-19.003,0.0848,0.502,0.0,0.102,0.556,104.37299999999999,258913,1
7447,Beautiful Blue Sky,Ought,0.624,0.732,-6.452000000000001,0.0259,0.0748,0.78,0.106,0.564,122.55799999999999,463545,5
7448,Take It So Hard,Keith Richards,0.595,0.902,-8.482999999999999,0.0429,0.225,2.13e-05,0.0734,0.669,120.536,196800,0
7449,L'âme des poètes,Charles Trenet,0.455,0.155,-15.213,0.0335,0.983,0.0235,0.0952,0.46799999999999997,98.891,164400,1
7450,Isn't It A Pity - 2001 Digital Remaster,George Harrison,0.256,0.7509999999999999,-5.386,0.0277,0.0047799999999999995,0.0432,0.0857,0.335,146.832,433147,2
7451,How Many More Times - Remaster,Led Zeppelin,0.316,0.774,-9.771,0.0727,0.21600000000000003,0.00252,0.39399999999999996,0.439,144.129,507749,2
7452,Honky Tonk Man,Johnny Horton,0.462,0.731,-6.274,0.0431,0.47200000000000003,0.0,0.42700000000000005,0.961,137.541,131396,3
7453,Caroline,Status Quo,0.431,0.715,-6.877999999999999,0.0347,0.00486,1.28e-05,0.185,0.8220000000000001,153.344,259413,2
7454,The Fallen,Franz Ferdinand,0.501,0.98,-2.353,0.0993,0.00745,0.00042199999999999996,0.0726,0.47200000000000003,113.14299999999999,222400,2
7455,L'accordéoniste,Édith Piaf,0.514,0.268,-10.166,0.16399999999999998,0.977,0.0,0.10300000000000001,0.7340000000000001,79.053,192493,1
7456,Black Sweat,Prince,0.934,0.609,-5.916,0.265,0.0301,1.13e-05,0.249,0.657,108.82600000000001,189960,4
7457,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,0.613,0.6809999999999999,-3.089,0.0778,0.0287,0.0,0.126,0.619,97.62100000000001,204664,0
7458,Don't Let Him Waste Your Time,Jarvis Cocker,0.48,0.8640000000000001,-3.661,0.0286,0.015,0.000277,0.18,0.57,79.938,251707,2
7459,Viva Las Vegas,Elvis Presley,0.5710000000000001,0.601,-12.331,0.0535,0.741,0.0,0.244,0.804,145.03,140600,0
7460,Car Wash Hair - Full Pull,Mercury Rev,0.278,0.5820000000000001,-12.727,0.0447,0.000306,0.322,0.41200000000000003,0.248,131.593,404760,2
7461,Fame,Irene Cara,0.701,0.73,-8.755,0.0318,0.13,0.0,0.0923,0.938,130.532,314467,0
7462,Mona Lisa,Slick Rick,0.929,0.642,-12.079,0.18899999999999997,0.0527,9.16e-06,0.0587,0.77,106.882,245867,0
7463,The Mercy Seat,Johnny Cash,0.425,0.512,-8.196,0.0322,0.73,0.0248,0.11900000000000001,0.506,87.198,274200,1
7464,T'es beau,Pauline Croze,0.76,0.506,-10.181000000000001,0.043,0.8079999999999999,0.00164,0.157,0.505,138.042,163159,1
7465,Down on the Street,The Stooges,0.5870000000000001,0.754,-8.812999999999999,0.0274,0.000254,0.45399999999999996,0.27899999999999997,0.961,131.52,222147,0
7466,Blessings - Extended Version,Big Sean,0.645,0.606,-8.074,0.512,0.292,0.0,0.129,0.121,118.8,301960,4
7467,Wham Rap! (Enjoy What You Do?),Wham!,0.797,0.7929999999999999,-6.94,0.115,0.0756,0.000337,0.439,0.846,118.441,404440,3
7468,By The Time I Get To Arizona,Public Enemy,0.45,0.9440000000000001,-7.627000000000001,0.44299999999999995,0.0177,0.0,0.48700000000000004,0.775,160.947,288667,4
7469,Never Forget,Take That,0.5820000000000001,0.653,-10.494000000000002,0.0252,0.319,6.45e-05,0.953,0.638,91.169,311133,3
7470,Hello Darlin,Conway Twitty,0.601,0.287,-12.261,0.0266,0.765,0.0,0.126,0.465,82.684,149600,1
7471,The Word Girl - Edit,Scritti Politti,0.892,0.467,-7.617999999999999,0.0436,0.273,0.11599999999999999,0.102,0.755,134.53,199120,0
7472,Time Passages,Al Stewart,0.6890000000000001,0.542,-10.774000000000001,0.0287,0.308,0.00148,0.0905,0.638,111.726,398307,0
7473,Toro,El Columpio Asesino,0.547,0.687,-8.705,0.026000000000000002,0.00236,0.695,0.12300000000000001,0.253,139.98,276747,5
7474,See A Little Light,Bob Mould,0.552,0.774,-9.106,0.0292,0.0168,0.0,0.0701,0.7829999999999999,110.906,212067,0
7475,Remember Me - Original Mix,Blue Boy,0.88,0.685,-8.557,0.0422,0.0441,0.8759999999999999,0.11699999999999999,0.963,100.863,424307,5
7476,Climbing To The Moon,Eels,0.43,0.36,-13.084000000000001,0.0306,0.789,0.00533,0.0716,0.207,139.90200000000002,218533,1
7477,Never There,Cake,0.7609999999999999,0.735,-8.171,0.043,0.0426,0.0838,0.0917,0.5920000000000001,125.815,164267,0
7478,The Freedom Suite,Sonny Rollins,0.46399999999999997,0.385,-14.651,0.125,0.37799999999999995,0.6559999999999999,0.34,0.361,74.465,1160267,5
7479,All Those Years Ago - 2009 Digital Remaster,George Harrison,0.5710000000000001,0.61,-6.57,0.0298,0.364,0.00121,0.188,0.5670000000000001,125.488,226440,0
7480,Tie Your Mother Down - Remastered 2011,Queen,0.235,0.8909999999999999,-5.519,0.0767,0.10099999999999999,0.00018,0.373,0.16699999999999998,135.187,287427,2
7481,Forget Myself,Elbow,0.535,0.932,-2.9539999999999997,0.0282,0.000671,0.00227,0.225,0.5539999999999999,97.48,322347,2
7482,Mouth Breather,The Jesus Lizard,0.462,0.521,-17.275,0.0556,4.74e-06,0.00672,0.244,0.544,104.398,137360,1
7483,Convoy,C.W. McCall,0.69,0.632,-11.690999999999999,0.172,0.853,0.00121,0.569,0.732,110.961,225187,3
7484,Fear Of The Dark - 1998 Remastered Version,Iron Maiden,0.302,0.815,-8.756,0.0582,0.000762,0.00033999999999999997,0.0959,0.251,109.93700000000001,436827,2
7485,Mrs. Robinson,The Lemonheads,0.46299999999999997,0.932,-7.609,0.0436,5.7700000000000007e-05,0.00266,0.298,0.74,107.355,222160,2
7486,You Have Killed Me,Morrissey,0.503,0.856,-4.74,0.0403,0.0667,0.0,0.106,0.371,129.946,188400,2
7487,Klar,Jan Delay,0.752,0.7509999999999999,-4.029,0.14300000000000002,0.369,0.0,0.0553,0.9259999999999999,99.561,295440,0
7488,The Watersample,Tarwater,0.631,0.397,-10.895999999999999,0.0344,0.715,0.8140000000000001,0.231,0.45399999999999996,138.17,313947,5
7489,Alarmala De Tos,Botellita De Jerez,0.635,0.622,-7.5489999999999995,0.0759,0.66,0.00109,0.348,0.534,146.74,175080,3
7490,When You Walk In The Room - Remastered,Jackie DeShannon,0.5720000000000001,0.5479999999999999,-7.761,0.0357,0.622,0.0,0.0709,0.659,127.954,160200,0
7491,No Plan,David Bowie,0.532,0.493,-9.33,0.0265,0.488,0.00285,0.12,0.316,80.016,220467,1
7492,Spinning Around,Kylie Minogue,0.757,0.731,-5.704,0.0537,0.28300000000000003,7.670000000000001e-05,0.0917,0.67,120.04,206627,0
7493,Good,Better Than Ezra,0.615,0.657,-6.872999999999999,0.028999999999999998,0.00037200000000000004,0.0204,0.132,0.792,109.95,185093,0
7494,Bax,Mosca,0.7879999999999999,0.733,-8.433,0.0519,0.000754,0.882,0.0626,0.8,134.023,333134,5
7495,(Let Me Be Your) Teddy Bear,Elvis Presley,0.715,0.418,-11.779000000000002,0.121,0.838,0.0,0.297,0.915,88.199,108213,1
7496,Only God Knows,Young Fathers,0.369,0.7659999999999999,-2.719,0.0394,0.225,0.0,0.14800000000000002,0.14800000000000002,200.06099999999998,231750,2
7497,Oh My,Boogie,0.542,0.7170000000000001,-7.478,0.0791,0.00011599999999999999,0.484,0.171,0.299,137.86700000000002,237533,5
7498,"Piove...! (Ciao, ciao bambina)",Domenico Modugno,0.321,0.37200000000000005,-13.908,0.0349,0.872,1.06e-05,0.0896,0.29100000000000004,86.65299999999999,185967,1
7499,Saturday Gigs,Mott The Hoople,0.382,0.508,-10.379000000000001,0.0502,0.467,0.0501,0.52,0.273,128.535,260307,3
7500,"Theme from New York, New York",Frank Sinatra,0.43700000000000006,0.598,-5.415,0.0298,0.61,0.0,0.248,0.551,108.40799999999999,204453,2
7501,As I Sat Sadly By Her Side,Nick Cave & The Bad Seeds,0.623,0.363,-10.14,0.0298,0.862,0.0,0.106,0.27,102.802,375320,1
7502,Baby Wants to Ride,Frankie Knuckles,0.773,0.758,-9.074,0.0972,0.00722,0.305,0.37,0.732,132.571,514573,0
7503,Storm,Godspeed You! Black Emperor,0.102,0.614,-9.433,0.0649,0.21,0.7140000000000001,0.0996,0.0379,182.34900000000002,1352413,5
7504,Take Me To The Pilot,Elton John,0.40299999999999997,0.525,-9.287,0.0941,0.39299999999999996,0.0,0.214,0.58,82.859,226627,1
7505,Bringin' On The Heartbreak,Def Leppard,0.33,0.6859999999999999,-8.999,0.0313,0.0287,0.0,0.17300000000000001,0.516,79.226,273733,2
7506,Lit Up,Buckcherry,0.648,0.8759999999999999,-3.127,0.0332,0.000541,2.13e-05,0.358,0.92,128.819,215560,0
7507,Jealous Guy,Roxy Music,0.499,0.561,-9.818999999999999,0.026000000000000002,0.0325,0.000233,0.306,0.478,77.699,293467,0
7508,I'm a Man - 2002 Remaster,Chicago,0.55,0.9470000000000001,-6.983,0.0735,0.000596,0.0177,0.0999,0.61,127.609,462760,2
7509,Aladdin Sane - 2013 Remaster,David Bowie,0.42,0.713,-10.286,0.0409,0.209,0.000586,0.12,0.555,117.853,310427,2
7510,Mystic Eyes (feat. Van Morrison) - Mono Version,Them,0.408,0.857,-7.334,0.0713,7.58e-05,0.2,0.151,0.48700000000000004,121.334,163453,2
7511,Till the End of Time,Perry Como,0.366,0.11900000000000001,-15.327,0.0337,0.988,0.168,0.0682,0.332,86.21600000000001,188307,1
7512,La mémoire et la mer,Léo Ferré,0.321,0.305,-10.89,0.0421,0.83,0.0,0.131,0.284,81.975,328027,1
7513,I'm Into Something Good,Herman's Hermits,0.5870000000000001,0.332,-12.300999999999998,0.0331,0.64,0.0,0.203,0.696,133.461,155667,1
7514,Big Log - 2006 Remaster,Robert Plant,0.5539999999999999,0.639,-7.162999999999999,0.0278,0.359,0.00274,0.205,0.644,180.638,304800,2
7515,Love Letters In The Sand,Pat Boone,0.402,0.37200000000000005,-11.965,0.0316,0.6809999999999999,2.8999999999999998e-06,0.166,0.6809999999999999,86.273,137067,1
7516,Blinded By The Light,Bruce Springsteen,0.498,0.831,-6.973,0.18899999999999997,0.23,0.0,0.36200000000000004,0.7709999999999999,127.61,304440,3
7517,Casey Jones - 2013 Remaster,Grateful Dead,0.6709999999999999,0.405,-10.052,0.0392,0.385,0.0,0.132,0.828,99.678,265067,0
7518,Sea Calls Me Home,Julia Holter,0.319,0.544,-6.801,0.0364,0.126,1.07e-05,0.261,0.272,79.532,187360,2
7519,Zoo Station,U2,0.59,0.745,-10.289000000000001,0.0407,1.64e-05,0.594,0.0966,0.6859999999999999,128.774,276160,5
7520,Cowboys To Girls,The Intruders,0.518,0.37200000000000005,-10.783,0.0267,0.867,0.0,0.14,0.8290000000000001,105.277,158933,1
7521,Little Deuce Coupe - Remastered,The Beach Boys,0.665,0.701,-6.607,0.0329,0.622,6.48e-05,0.141,0.977,133.85299999999998,100933,0
7522,Basement Apt.,Sarah Harmer,0.655,0.76,-7.906000000000001,0.0328,0.0469,0.0007440000000000001,0.0815,0.861,97.412,246733,0
7523,Entertain,Sleater-Kinney,0.359,0.943,-2.312,0.0743,0.0126,0.00235,0.272,0.327,144.44,295667,2
7524,Barbara Ann,The Regents,0.264,0.445,-13.307,0.0348,0.846,0.0,0.27699999999999997,0.752,168.65,135198,1
7525,Lay Down Sally,Eric Clapton,0.804,0.498,-16.169,0.0633,0.583,0.0316,0.111,0.5589999999999999,95.73899999999999,236093,1
7526,Hard,SOPHIE,0.7659999999999999,0.728,-5.942,0.264,0.0118,0.0741,0.10800000000000001,0.57,167.96599999999998,174368,4
7527,Tennis Court,Lorde,0.764,0.5670000000000001,-8.585,0.0609,0.0126,9.51e-05,0.257,0.428,89.988,198907,0
7528,I Don't Want to Talk About It - 2008 Remaster,Rod Stewart,0.47200000000000003,0.373,-12.98,0.0262,0.872,0.20600000000000002,0.147,0.45899999999999996,135.19299999999998,288267,1
7529,Radar Detector,Darwin Deez,0.7490000000000001,0.7140000000000001,-5.055,0.19899999999999998,0.102,0.007940000000000001,0.17300000000000001,0.782,96.515,189827,4
7530,How Do You Do It,Empress Of,0.726,0.609,-6.956,0.0519,0.062,3.570000000000001e-05,0.233,0.7659999999999999,121.01899999999999,228840,0
7531,Kandy Pop,bis,0.599,0.9570000000000001,-5.63,0.0622,0.157,0.0,0.26899999999999996,0.7490000000000001,160.629,166667,2
7532,Howlin' For You,The Black Keys,0.708,0.737,-6.665,0.0943,0.0299,0.0804,0.10099999999999999,0.47600000000000003,132.612,191800,0
7533,I'm Your Man,Leonard Cohen,0.7120000000000001,0.308,-16.003,0.036000000000000004,0.32799999999999996,0.0,0.0835,0.5,94.12299999999999,265187,1
7534,Oblivion,Mastodon,0.261,0.938,-5.125,0.086,9.92e-05,0.0106,0.301,0.256,132.47,346573,2
7535,Barbie Girl,Aqua,0.81,0.956,-5.752999999999999,0.0367,0.0167,0.281,0.35,0.961,129.996,197907,0
7536,Fattie Fattie,The Heptones,0.711,0.493,-12.174000000000001,0.0701,0.887,0.000244,0.129,0.816,80.807,166747,1
